##### bfnsn! (ode)  BZlr ::: Sun Nov  3 14:34:43 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
 191  12     0.5180999023     0.7316813234    -8.076766933                0     0.9999896479     0.9999896479      1.000032636      1.000032636    0.02720933963  bftga 0(D)
 192  11     0.5181999023     0.7317391471    -8.076848568                0     0.9999955881     0.9999955881      1.000057567      1.000057567    0.02720705038  bftga 0(D)
 193  11     0.5182999023     0.7317969734    -8.076930202                0     0.9999956494     0.9999956494      1.000067208      1.000067208    0.02720475967  bftga 0(D)
 194  10     0.5183999023     0.7318548023    -8.077014125                0     0.9999850585     0.9999850585      1.000018838      1.000018838     0.0272024618  bftga 0(D)
 195  12     0.5184999023     0.7319126337    -8.077094616                0     0.9999835182     0.9999835182      1.000019864      1.000019864    0.02720017202  bftga 0(D)
 196  11     0.5185999023     0.7319704677     -8.07717625                0     0.9999875287     0.9999875287      1.000026019      1.000026019    0.02719788458  bftga 0(D)
 197  11     0.5186999023     0.7320283042    -8.077257885                0     0.9999861659     0.9999861659      1.000016599      1.000016599    0.02719559571  bftga 0(D)
 198  12     0.5187999023     0.7320861433    -8.077338375                0     0.9999872872     0.9999872872      1.000031109      1.000031109    0.02719331108  bftga 0(D)
 199  11     0.5188999023     0.7321439849    -8.077420009                0     0.9999864523     0.9999864523      1.000026676      1.000026676    0.02719102502  bftga 0(D)
 200  12     0.5189999023     0.7322018291    -8.077500499                0     0.9999917583     0.9999917583      1.000026693      1.000026693    0.02718874129  bftga 0(D)
 201  11     0.5190999023     0.7322596759    -8.077582134                0     0.9999832103     0.9999832103      1.000019775      1.000019775    0.02718645614  bftga 0(D)
 202  13     0.5191999023     0.7323175252    -8.077662052                0     0.9999891187     0.9999891187      1.000024608      1.000024608    0.02718417521  bftga 0(D)
 203  12     0.5192999023     0.7323753771    -8.077742542                0     0.9999928291     0.9999928291      1.000034295      1.000034295    0.02718189566  bftga 0(D)
 204  12     0.5193999023     0.7324332316    -8.077823032                0     0.9999943258     0.9999943258      1.000033261      1.000033261    0.02717961563  bftga 0(D)
 205  12     0.5194999023     0.7324910886    -8.077903522                0     0.9999936263     0.9999936263      1.000029327      1.000029327    0.02717733606  bftga 0(D)
 206  12     0.5195999023     0.7325489481    -8.077984012                0     0.9999890694     0.9999890694      1.000024178      1.000024178    0.02717505694  bftga 0(D)
 207  13     0.5196999023     0.7326068103     -8.07806393                0     0.9999890875     0.9999890875      1.000024885      1.000024885    0.02717278014  bftga 0(D)
 208  12     0.5197999023      0.732664675     -8.07814442                0     0.9999937655     0.9999937655      1.000008122      1.000008122    0.02717050288  bftga 0(D)
 209  14     0.5198999023     0.7327225422    -8.078224052                0     0.9999808224     0.9999808224      1.000019372      1.000019372    0.02716822792  bftga 0(D)
 210  14     0.5199999023      0.732780412    -8.078303684                0     0.9999867142     0.9999867142      1.000018263      1.000018263     0.0271659548  bftga 0(D)
 211  14     0.5200999023     0.7328382844    -8.078383316                0     0.9999884362     0.9999884362      1.000016238      1.000016238    0.02716368213  bftga 0(D)
 212  15     0.5201999023     0.7328961593    -8.078462804                0     0.9999846818     0.9999846818      1.000018459      1.000018459    0.02716141038  bftga 0(D)
 213  16     0.5202999023     0.7329540368    -8.078542222                0     0.9999809228     0.9999809228      1.000019458      1.000019458    0.02715913955  bftga 0(D)
 214  13     0.5203999023     0.7330119168    -8.078621424                0     0.9999851129     0.9999851129      1.000014143      1.000014143    0.02715686997  bftga 0(D)
 215  12     0.5204999023     0.7330697995    -8.078700484                0     0.9999826789     0.9999826789      1.000017077      1.000017077    0.02715460165  bftga 0(D)
 216  12     0.5205999023     0.7331276846    -8.078779544                0     0.9999839529     0.9999839529      1.000013156      1.000013156    0.02715233401  bftga 0(D)
 217  11     0.5206999023     0.7331855724    -8.078858317                0     0.9999902997     0.9999902997      1.000006723      1.000006723    0.02715006773  bftga 0(D)
 218  11     0.5207999023     0.7332434627    -8.078937091                0     0.9999819861     0.9999819861      1.000013703      1.000013703    0.02714780236  bftga 0(D)
 219  11     0.5208999023     0.7333013556    -8.079015864                0     0.9999780313     0.9999780313      1.000011295      1.000011295    0.02714553745  bftga 0(D)
 220  10     0.5209999023      0.733359251    -8.079094065                0     0.9999796012     0.9999796012      1.000013457      1.000013457    0.02714327481  bftga 0(D)
 221  10     0.5210999023      0.733417149    -8.079172267                0     0.9999824967     0.9999824967       1.00001679       1.00001679    0.02714101351  bftga 0(D)
 222  11     0.5211999023     0.7334750495     -8.07925104                0     0.9999751824     0.9999751824      1.000010246      1.000010246    0.02713875087  bftga 0(D)
 223  10     0.5212999023     0.7335329527    -8.079329241                0     0.9999654286     0.9999654286      1.000008685      1.000008685     0.0271364896  bftga 0(D)
 224   9     0.5213999023     0.7335908583    -8.079406298                0      0.999980194      0.999980194      1.000015097      1.000015097    0.02713423325  bftga 0(D)
 225  10     0.5214999023     0.7336487666      -8.0794845                0     0.9999787912     0.9999787912      1.000017632      1.000017632    0.02713197557  bftga 0(D)
 226  10     0.5215999023     0.7337066774    -8.079562701                0     0.9999661277     0.9999661277      1.000011494      1.000011494    0.02712971655  bftga 0(D)
 227   9     0.5216999023     0.7337645908    -8.079639758                0     0.9999750735     0.9999750735      1.000008615      1.000008615    0.02712746156  bftga 0(D)
 228   9     0.5217999023     0.7338225067    -8.079716815                0     0.9999895298     0.9999895298      1.000010079      1.000010079    0.02712520879  bftga 0(D)
 229  10     0.5218999023     0.7338804252    -8.079795016                0     0.9999739437     0.9999739437       1.00000685       1.00000685    0.02712295293  bftga 0(D)
 230   9     0.5219999023     0.7339383463    -8.079872073                0     0.9999624318     0.9999624318      1.000009446      1.000009446     0.0271206993  bftga 0(D)
 231   9     0.5220999023       0.73399627     -8.07994913                0      0.999964771      0.999964771      1.000008028      1.000008028     0.0271184479  bftga 0(D)
 232   9     0.5221999023     0.7340541962    -8.080026187                0     0.9999612116     0.9999612116      1.000007527      1.000007527    0.02711619694  bftga 0(D)
 233   9     0.5222999023     0.7341121249    -8.080103243                0     0.9999534745     0.9999534745      1.000006245      1.000006245    0.02711394645  bftga 0(D)
 234   9     0.5223999023     0.7341700563      -8.0801803                0     0.9999427673     0.9999427673      1.000002998      1.000002998    0.02711169641  bftga 0(D)
 235   8     0.5224999023     0.7342279902    -8.080255068                0     0.9999729172     0.9999729172      1.000012679      1.000012679    0.02710945383  bftga 0(D)
 236   9     0.5225999023     0.7342859267    -8.080332125                0     0.9999812919     0.9999812919      1.000009727      1.000009727    0.02710720819  bftga 0(D)
 237   9     0.5226999023     0.7343438657    -8.080409182                0     0.9999540873     0.9999540873      1.000008143      1.000008143    0.02710495952  bftga 0(D)
 238   8     0.5227999023     0.7344018073     -8.08048395                0     0.9999745278     0.9999745278      1.000012433      1.000012433    0.02710271827  bftga 0(D)
 239   9     0.5228999023     0.7344597515    -8.080561007                0     0.9999691338     0.9999691338      1.000008386      1.000008386    0.02710047399  bftga 0(D)
 240   8     0.5229999023     0.7345176982    -8.080635775                0     0.9999786126     0.9999786126      1.000013631      1.000013631    0.02709823363  bftga 0(D)
 241   9     0.5230999023     0.7345756476    -8.080712832                0     0.9999697965     0.9999697965      1.000003156      1.000003156    0.02709599027  bftga 0(D)
 242   8     0.5231999023     0.7346335994      -8.0807876                0     0.9999630462     0.9999630462      1.000014718      1.000014718    0.02709375081  bftga 0(D)
 243   9     0.5232999023     0.7346915539    -8.080864657                0     0.9999462619     0.9999462619      1.000002452      1.000002452    0.02709150836  bftga 0(D)
 244   8     0.5233999023     0.7347495109    -8.080939425                0     0.9999371189     0.9999371189      1.000006583      1.000006583    0.02708926982  bftga 0(D)
 245   8     0.5234999023     0.7348074705    -8.081014193                0     0.9999543461     0.9999543461      1.000008232      1.000008232    0.02708703516  bftga 0(D)
 246   8     0.5235999023     0.7348654327    -8.081088961                0     0.9999678673     0.9999678673      1.000008597      1.000008597    0.02708480094  bftga 0(D)
 247   8     0.5236999023     0.7349233974    -8.081163729                0     0.9999703442     0.9999703442      1.000015038      1.000015038    0.02708256717  bftga 0(D)
 248   8     0.5237999023     0.7349813647    -8.081238497                0     0.9999789636     0.9999789636      1.000010391      1.000010391    0.02708033384  bftga 0(D)
 249   8     0.5238999023     0.7350393346    -8.081313265                0     0.9999737358     0.9999737358       1.00001467       1.00001467    0.02707810097  bftga 0(D)
 250   8     0.5239999023      0.735097307    -8.081388034                0     0.9999712144     0.9999712144      1.000011342      1.000011342    0.02707586855  bftga 0(D)
 251   8     0.5240999023     0.7351552821    -8.081462802                0     0.9999655777     0.9999655777      1.000006253      1.000006253    0.02707363658  bftga 0(D)
 252   8     0.5241999023     0.7352132596     -8.08153757                0     0.9999494381     0.9999494381      1.000006812      1.000006812    0.02707140507  bftga 0(D)
 253   8     0.5242999023     0.7352712398    -8.081612338                0     0.9999323094     0.9999323094      1.000003528      1.000003528    0.02706917402  bftga 0(D)
 254   8     0.5243999023     0.7353292225    -8.081687106                0     0.9999076462     0.9999076462      1.000002969      1.000002969    0.02706694343  bftga 0(D)
 255   7     0.5244999023     0.7353872078    -8.081757296                0      0.999973246      0.999973246      1.000020393      1.000020393    0.02706472673  bftga 0(D)
 256   9     0.5245999023     0.7354451957    -8.081834353                0     0.9999495802     0.9999495802      1.000009064      1.000009064    0.02706249705  bftga 0(D)
 257   8     0.5246999023     0.7355031862    -8.081909121                0     0.9998884867     0.9998884867      1.000002277      1.000002277    0.02706026448  bftga 0(D)
 258   7     0.5247999023     0.7355611792    -8.081979312                0     0.9999457062     0.9999457062      1.000013055      1.000013055    0.02705804909  bftga 0(D)
 259   8     0.5248999023     0.7356191748     -8.08205408                0     0.9999578231     0.9999578231       1.00000771       1.00000771    0.02705582746  bftga 0(D)
 260   8     0.5249999023      0.735677173    -8.082128848                0     0.9999079472     0.9999079472      1.000003495      1.000003495    0.02705359962  bftga 0(D)
 261   7     0.5250999023     0.7357351737    -8.082199038                0     0.9999539543     0.9999539543      1.000010502      1.000010502    0.02705138553  bftga 0(D)
